,VAL
2141,50.0
2142,52.0
2143,45.0
2144,31.0
2145,26.0
2146,21.0
2147,25.0
2148,24.0
2149,17.0
2150,41.0
2151,41.0
2152,39.0
2153,12.0
2154,34.0
2155,44.0
2156,27.0
2157,35.0
2158,40.0
2159,46.0
2160,75.0
2161,86.0
2162,85.0
2163,90.0
2164,51.0
2165,34.0
2166,50.0
2167,59.0
2168,38.0
2169,28.0
2170,39.0
2171,46.0
2172,25.0
2173,26.0
2174,58.0
2175,72.0
2176,72.0
2177,59.0
2178,52.0
2179,0.0
2180,0.0
2181,62.0
2182,51.0
2183,45.0
2184,23.0
2185,33.0
2186,29.0
2187,53.0
2188,55.0
2189,68.0
2190,64.0
