,YY,MM,DD,VAL
273,2018,9,30,14.9975
274,2018,10,1,12.761666
275,2018,10,2,16.743333
276,2018,10,3,24.289999
277,2018,10,4,18.586666
278,2018,10,5,35.34583299
279,2018,10,6,29.195
280,2018,10,7,20.09
281,2018,10,8,36.26999899
282,2018,10,9,38.090833
283,2018,10,10,29.697499
284,2018,10,11,22.7425
285,2018,10,12,26.030833
286,2018,10,13,35.26083299
287,2018,10,14,36.703333
288,2018,10,15,37.147499
289,2018,10,16,33.40916599
290,2018,10,17,30.69916699
291,2018,10,18,25.69
292,2018,10,19,40.47499899
293,2018,10,20,45.11416599
294,2018,10,21,14.345
295,2018,10,22,19.183333
296,2018,10,23,13.4175
297,2018,10,24,33.34499999
298,2018,10,25,39.17249999
299,2018,10,26,18.53333299
300,2018,10,27,4.859166
301,2018,10,28,7.25916599
302,2018,10,29,13.01
303,2018,10,30,10.841666
304,2018,10,31,7.906666
305,2018,11,1,13.966666
306,2018,11,2,0.0
307,2018,11,3,17.531818
308,2018,11,4,16.39333299
309,2018,11,5,16.84666599
310,2018,11,6,13.73499999
311,2018,11,7,18.298333
312,2018,11,8,11.634166
313,2018,11,9,17.344999
314,2018,11,10,15.900833
315,2018,11,11,23.428888
316,2018,11,12,22.26166699
317,2018,11,13,25.13916599
318,2018,11,14,31.86416699
319,2018,11,15,29.958333
320,2018,11,16,22.48333299
321,2018,11,17,21.38749999
322,2018,11,18,29.92749999
323,2018,11,19,27.94416599
324,2018,11,20,30.798333
325,2018,11,21,33.48333199
326,2018,11,22,31.67833299
327,2018,11,23,6.575
328,2018,11,24,13.22833299
329,2018,11,25,22.6125
330,2018,11,26,19.02666599
331,2018,11,27,12.776666
332,2018,11,28,41.649166
333,2018,11,29,58.414166
334,2018,11,30,69.215834
335,2018,12,1,61.96749899
336,2018,12,2,66.40083199
337,2018,12,3,0.0
338,2018,12,4,32.505999
339,2018,12,5,57.65749999
340,2018,12,6,60.55083299
341,2018,12,7,35.819166
342,2018,12,8,7.81749999
343,2018,12,9,5.359166
344,2018,12,10,3.9175
345,2018,12,11,13.931666
346,2018,12,12,19.414166
347,2018,12,13,39.55833299
348,2018,12,14,48.37249899
349,2018,12,15,73.44416499
350,2018,12,16,77.493334
351,2018,12,17,79.10916699
352,2018,12,18,71.74166599
353,2018,12,19,33.163333
354,2018,12,20,31.114166
355,2018,12,21,17.030832
356,2018,12,22,49.234999
357,2018,12,23,20.093333
358,2018,12,24,31.58916599
359,2018,12,25,35.22749999
360,2018,12,26,32.16166599
361,2018,12,27,55.274166
362,2018,12,28,58.55833299
363,2018,12,29,32.89499899
364,2018,12,30,29.33083299
