,YY,MM,DD,VAL
187,2020,7,5,18.24416
188,2020,7,6,16.14332999
189,2020,7,7,16.11666999
190,2020,7,8,24.43833
191,2020,7,9,27.40832999
192,2020,7,10,18.58583
193,2020,7,11,9.11083
194,2020,7,12,10.87917
195,2020,7,13,13.77999999
196,2020,7,14,14.5375
197,2020,7,15,14.01167
198,2020,7,16,17.745
199,2020,7,17,8.845
200,2020,7,18,12.09667
201,2020,7,19,15.67333
202,2020,7,20,16.77833
203,2020,7,21,12.98667
204,2020,7,22,11.79917
205,2020,7,23,12.585
206,2020,7,24,8.525
207,2020,7,25,11.2825
208,2020,7,26,0.0
209,2020,7,27,0.0
210,2020,7,28,0.0
211,2020,7,29,0.0
212,2020,7,30,14.0025
213,2020,7,31,19.22666999
214,2020,8,1,14.12083
215,2020,8,2,5.16249999
216,2020,8,3,2.25083
217,2020,8,4,7.7975
218,2020,8,5,10.47667
219,2020,8,6,16.1525
220,2020,8,7,19.86167
221,2020,8,8,19.49665999
222,2020,8,9,21.27166
223,2020,8,10,16.57583
224,2020,8,11,16.89583
225,2020,8,12,8.53667
226,2020,8,13,8.945
227,2020,8,14,9.005
228,2020,8,15,11.44999999
229,2020,8,16,7.94749999
230,2020,8,17,10.2375
231,2020,8,18,6.8925
232,2020,8,19,14.3625
233,2020,8,20,16.38083
234,2020,8,21,13.67583
235,2020,8,22,7.50999999
236,2020,8,23,8.56417
237,2020,8,24,8.04833
238,2020,8,25,11.47333
239,2020,8,26,14.90166999
240,2020,8,27,0.0
241,2020,8,28,0.0
242,2020,8,29,0.0
243,2020,8,30,0.0
244,2020,8,31,7.13333
245,2020,9,1,6.01916999
246,2020,9,2,8.26582999
247,2020,9,3,14.9475
248,2020,9,4,16.24916999
249,2020,9,5,16.55249999
250,2020,9,6,8.07417
251,2020,9,7,13.465
252,2020,9,8,15.38833
253,2020,9,9,16.29417
254,2020,9,10,19.41332999
255,2020,9,11,21.17916
256,2020,9,12,22.03416
257,2020,9,13,23.27417
258,2020,9,14,28.26249999
259,2020,9,15,27.73915999
260,2020,9,16,18.84499999
261,2020,9,17,22.8225
262,2020,9,18,21.66
263,2020,9,19,21.605
264,2020,9,20,25.79666999
265,2020,9,21,9.36416999
266,2020,9,22,9.56667
267,2020,9,23,10.69666999
268,2020,9,24,3.22167
269,2020,9,25,3.50832999
270,2020,9,26,5.03917
271,2020,9,27,9.61749999
272,2020,9,28,9.29833
273,2020,9,29,12.30082999
274,2020,9,30,14.5525
275,2020,10,1,6.72166999
276,2020,10,2,7.01999999
277,2020,10,3,7.96417
278,2020,10,4,9.08417
279,2020,10,5,11.6275
280,2020,10,6,6.26417
281,2020,10,7,6.66666999
282,2020,10,8,12.72583
283,2020,10,9,13.7675
284,2020,10,10,7.3925
285,2020,10,11,8.24166999
286,2020,10,12,5.90416999
287,2020,10,13,10.93417
288,2020,10,14,14.79416999
289,2020,10,15,12.84333
290,2020,10,16,13.51667
291,2020,10,17,22.14415999
292,2020,10,18,22.33665999
293,2020,10,19,18.47417
294,2020,10,20,20.93833
295,2020,10,21,17.2225
296,2020,10,22,17.5275
297,2020,10,23,14.70917
298,2020,10,24,15.9375
299,2020,10,25,6.79417
300,2020,10,26,6.02833
301,2020,10,27,10.31082999
302,2020,10,28,14.78999999
303,2020,10,29,21.07916
304,2020,10,30,37.68833
305,2020,10,31,31.3
306,2020,11,1,29.87416999
307,2020,11,2,50.18249999
308,2020,11,3,46.77
309,2020,11,4,43.44165999
310,2020,11,5,57.81499999
311,2020,11,6,33.41416
312,2020,11,7,21.12416999
313,2020,11,8,22.48083
314,2020,11,9,27.52833
315,2020,11,10,44.23416
316,2020,11,11,70.59166
317,2020,11,12,57.02666
318,2020,11,13,59.14249999
319,2020,11,14,39.50665999
320,2020,11,15,39.39
321,2020,11,16,30.3075
322,2020,11,17,25.635
323,2020,11,18,44.56
324,2020,11,19,26.68582999
325,2020,11,20,20.54182
326,2020,11,21,25.57
327,2020,11,22,41.96916
328,2020,11,23,41.18166
329,2020,11,24,51.1525
330,2020,11,25,68.65833
331,2020,11,26,77.95416
332,2020,11,27,82.50414999
333,2020,11,28,42.52
334,2020,11,29,42.80416
335,2020,11,30,53.04166
336,2020,12,1,37.46665999
337,2020,12,2,32.01415999
338,2020,12,3,16.24667
339,2020,12,4,16.44249999
340,2020,12,5,11.54083
341,2020,12,6,14.89667
342,2020,12,7,10.27666999
343,2020,12,8,18.35333
344,2020,12,9,17.93916
345,2020,12,10,17.19082999
346,2020,12,11,32.7775
347,2020,12,12,31.05917
348,2020,12,13,33.18166
349,2020,12,14,37.04916
350,2020,12,15,45.82083
351,2020,12,16,47.34582999
352,2020,12,17,42.53
353,2020,12,18,24.24832999
354,2020,12,19,39.55165999
355,2020,12,20,41.06665999
356,2020,12,21,29.54916
357,2020,12,22,19.9575
358,2020,12,23,17.72082999
359,2020,12,24,12.66083
360,2020,12,25,14.76
361,2020,12,26,25.67416
362,2020,12,27,18.17667
363,2020,12,28,22.69915999
364,2020,12,29,34.53249999
365,2020,12,30,30.39416999
