,YY,MM,DD,VAL
84,2019,3,25,14.5725
85,2019,3,26,16.87832999
86,2019,3,27,26.5775
87,2019,3,28,27.655
88,2019,3,29,27.50833
89,2019,3,30,25.51417
90,2019,3,31,27.5625
91,2019,4,1,31.67249999
92,2019,4,2,19.94583
93,2019,4,3,6.55999999
94,2019,4,4,8.3175
95,2019,4,5,25.14415999
96,2019,4,6,15.7475
97,2019,4,7,16.68333
98,2019,4,8,10.1325
99,2019,4,9,12.51667
100,2019,4,10,16.09499999
101,2019,4,11,13.68417
102,2019,4,12,16.04582999
103,2019,4,13,8.7925
104,2019,4,14,9.1475
105,2019,4,15,17.43666999
106,2019,4,16,15.545
107,2019,4,17,28.49832999
108,2019,4,18,19.44082999
109,2019,4,19,17.50917
110,2019,4,20,15.11833
111,2019,4,21,16.27833
112,2019,4,22,23.8825
113,2019,4,23,21.27333
114,2019,4,24,11.57166999
115,2019,4,25,12.32166999
116,2019,4,26,5.42082999
117,2019,4,27,3.77667
118,2019,4,28,10.13333
119,2019,4,29,14.22917
120,2019,4,30,10.78833
121,2019,5,1,15.5175
122,2019,5,2,7.58249999
123,2019,5,3,5.11083
124,2019,5,4,6.33
125,2019,5,5,9.02666999
126,2019,5,6,9.19999999
127,2019,5,7,18.49916999
128,2019,5,8,5.93916999
129,2019,5,9,19.10667
130,2019,5,10,19.43582999
131,2019,5,11,7.61333
132,2019,5,12,5.71182
133,2019,5,13,13.89
134,2019,5,14,10.96167
135,2019,5,15,19.37667
136,2019,5,16,13.64
137,2019,5,17,6.58166999
138,2019,5,18,6.94249999
139,2019,5,19,10.39
140,2019,5,20,14.47917
141,2019,5,21,14.78417
142,2019,5,22,12.9625
143,2019,5,23,19.60915999
144,2019,5,24,14.41167
145,2019,5,25,6.92999999
146,2019,5,26,11.4025
147,2019,5,27,7.74167
148,2019,5,28,13.48917
149,2019,5,29,8.94749999
150,2019,5,30,9.16417
151,2019,5,31,15.23166999
152,2019,6,1,15.6275
153,2019,6,2,19.18499999
154,2019,6,3,21.45665999
155,2019,6,4,24.29083
156,2019,6,5,0.0
157,2019,6,6,0.0
158,2019,6,7,23.18415999
159,2019,6,8,17.34499999
160,2019,6,9,21.46416999
161,2019,6,10,40.63083
162,2019,6,11,28.21165999
163,2019,6,12,11.20083
164,2019,6,13,14.5825
165,2019,6,14,28.80833
166,2019,6,15,13.105
167,2019,6,16,13.755
168,2019,6,17,21.53
169,2019,6,18,19.95916
170,2019,6,19,20.79417
171,2019,6,20,20.88166
172,2019,6,21,9.345
173,2019,6,22,8.52749999
174,2019,6,23,16.34666
175,2019,6,24,23.98415999
176,2019,6,25,31.90832999
177,2019,6,26,36.505
178,2019,6,27,37.97415999
179,2019,6,28,26.7325
180,2019,6,29,23.2775
181,2019,6,30,23.17667
182,2019,7,1,11.085
183,2019,7,2,18.51166999
184,2019,7,3,12.23417
185,2019,7,4,17.84
186,2019,7,5,19.8475
187,2019,7,6,13.01249999
188,2019,7,7,13.46749999
189,2019,7,8,17.13083
190,2019,7,9,15.51333
191,2019,7,10,15.345
192,2019,7,11,14.00667
193,2019,7,12,10.34667
194,2019,7,13,7.03249999
195,2019,7,14,5.80499999
196,2019,7,15,9.39583
197,2019,7,16,12.59
198,2019,7,17,13.27167
199,2019,7,18,21.64249999
200,2019,7,19,24.34666
201,2019,7,20,21.07499999
202,2019,7,21,25.6875
203,2019,7,22,32.615
204,2019,7,23,33.03332999
205,2019,7,24,31.59582999
206,2019,7,25,18.78332999
207,2019,7,26,8.54667
208,2019,7,27,7.35749999
209,2019,7,28,9.0
210,2019,7,29,14.30416
211,2019,7,30,12.5625
212,2019,7,31,16.0225
213,2019,8,1,8.345
214,2019,8,2,8.14499999
215,2019,8,3,10.36666999
216,2019,8,4,15.13
217,2019,8,5,22.0425
218,2019,8,6,7.23332999
219,2019,8,7,8.82417
220,2019,8,8,16.26165999
221,2019,8,9,21.29166
222,2019,8,10,21.085
223,2019,8,11,17.22749999
224,2019,8,12,5.70417
225,2019,8,13,6.13166999
226,2019,8,14,8.865
227,2019,8,15,10.01249999
228,2019,8,16,11.56333
229,2019,8,17,14.60333
230,2019,8,18,14.081
231,2019,8,19,7.30417
232,2019,8,20,8.835
233,2019,8,21,8.63082999
234,2019,8,22,11.835
235,2019,8,23,13.1625
236,2019,8,24,14.19917
237,2019,8,25,15.23417
238,2019,8,26,20.61666999
239,2019,8,27,21.515
240,2019,8,28,14.06
241,2019,8,29,15.61454
242,2019,8,30,10.50916999
243,2019,8,31,12.66083
244,2019,9,1,10.59582999
245,2019,9,2,8.12833
246,2019,9,3,13.35083
247,2019,9,4,17.38166
248,2019,9,5,5.14499999
249,2019,9,6,6.47332999
250,2019,9,7,4.42666999
251,2019,9,8,6.07667
252,2019,9,9,9.57
253,2019,9,10,13.41583
254,2019,9,11,15.47833
255,2019,9,12,18.83583
256,2019,9,13,20.3575
257,2019,9,14,27.07999999
258,2019,9,15,29.75833
259,2019,9,16,29.94
260,2019,9,17,30.13333
261,2019,9,18,14.10833
262,2019,9,19,17.8
263,2019,9,20,16.94916999
264,2019,9,21,15.77083
265,2019,9,22,18.9475
266,2019,9,23,7.74917
267,2019,9,24,11.08583
268,2019,9,25,22.09582999
269,2019,9,26,28.28
270,2019,9,27,23.74583
271,2019,9,28,15.89417
272,2019,9,29,16.66833
273,2019,9,30,18.36417
274,2019,10,1,5.47916999
275,2019,10,2,8.93332999
276,2019,10,3,12.04583
277,2019,10,4,16.34333
278,2019,10,5,15.9725
279,2019,10,6,11.51833
280,2019,10,7,15.50583
281,2019,10,8,19.4825
282,2019,10,9,10.10582999
283,2019,10,10,14.08333
284,2019,10,11,18.89083
285,2019,10,12,19.65082999
286,2019,10,13,25.26749999
287,2019,10,14,21.69417
288,2019,10,15,8.12749999
289,2019,10,16,11.64
290,2019,10,17,18.56417
291,2019,10,18,16.58832999
292,2019,10,19,15.13167
293,2019,10,20,9.1225
294,2019,10,21,12.06833
295,2019,10,22,18.17916999
296,2019,10,23,19.6825
297,2019,10,24,14.41832999
298,2019,10,25,13.115
299,2019,10,26,15.55833
300,2019,10,27,27.35333
301,2019,10,28,39.47082999
302,2019,10,29,28.05249999
303,2019,10,30,20.0925
304,2019,10,31,21.58333
305,2019,11,1,34.19917
306,2019,11,2,8.86917
307,2019,11,3,6.94583
308,2019,11,4,8.45833
309,2019,11,5,12.755
310,2019,11,6,14.8
311,2019,11,7,6.11083
312,2019,11,8,16.36833
313,2019,11,9,12.11666999
314,2019,11,10,8.60749999
315,2019,11,11,4.94833
316,2019,11,12,12.56333
317,2019,11,13,7.46333
318,2019,11,14,13.09249999
319,2019,11,15,12.77582999
320,2019,11,16,9.31417
321,2019,11,17,12.86417
322,2019,11,18,6.62582999
323,2019,11,19,11.60833
324,2019,11,20,23.89667
325,2019,11,21,17.24916999
326,2019,11,22,6.12
327,2019,11,23,8.27416999
328,2019,11,24,11.61999999
329,2019,11,25,18.3675
330,2019,11,26,14.5425
331,2019,11,27,15.635
332,2019,11,28,16.28832999
333,2019,11,29,15.9575
334,2019,11,30,23.83166999
335,2019,12,1,16.04083
336,2019,12,2,21.05917
337,2019,12,3,26.56749999
338,2019,12,4,35.48666999
339,2019,12,5,40.47999999
340,2019,12,6,46.44583
341,2019,12,7,29.81917
342,2019,12,8,73.36166
343,2019,12,9,11.18333
344,2019,12,10,17.3275
345,2019,12,11,28.52666
346,2019,12,12,18.48167
347,2019,12,13,15.315
348,2019,12,14,28.94333
349,2019,12,15,25.13833
350,2019,12,16,30.07166
351,2019,12,17,14.60582999
352,2019,12,18,18.02833
353,2019,12,19,11.47417
354,2019,12,20,6.98416999
355,2019,12,21,6.89083
356,2019,12,22,8.49499999
357,2019,12,23,7.08082999
358,2019,12,24,7.55166999
359,2019,12,25,10.43
360,2019,12,26,27.64166
361,2019,12,27,42.92667
362,2019,12,28,51.00665999
363,2019,12,29,61.18666
364,2019,12,30,49.06915999
